Name,Name-Malayalam,Brand,Category,Sub Category,Derived STC-600x600,Created STC-600x600,STC-600x600,Derived STC-1000x1000,Created STC-1000x1000,STC-1000x1000,IMG-1080x1920,Product ID,ST,SD,STC
Guava,പേരയ്ക്ക,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772776453/Green_Grape_Seedless_nxl1nb.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772776453/Green_Grape_Seedless_nxl1nb.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772776453/Green_Grape_Seedless_nxl1nb.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772776453/Green_Grape_Seedless_nxl1nb.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772776453/Green_Grape_Seedless_nxl1nb.png,,98,Guava,Guava,https://res.cloudinary.com/deehc60xa/image/upload/v1772776453/Green_Grape_Seedless_nxl1nb.png
Hamdard Sharbat Rooh Afza,ഹംദാർദ് ഷർബത്ത് റൂഹ് അഫ്സ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774861345/Hamdard_Sharbat_Rooh_Afza_p8pdmh.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774861345/Hamdard_Sharbat_Rooh_Afza_p8pdmh.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774861345/Hamdard_Sharbat_Rooh_Afza_p8pdmh.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774861345/Hamdard_Sharbat_Rooh_Afza_p8pdmh.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774861345/Hamdard_Sharbat_Rooh_Afza_p8pdmh.png",,99,Hamdard Sharbat Rooh Afza,Hamdard Sharbat Rooh Afza,https://res.cloudinary.com/deehc60xa/image/upload/v1774861345/Hamdard_Sharbat_Rooh_Afza_p8pdmh.png
Happy Peanut Butter 1kg,ഹാപ്പി പീനട്ട് ബട്ടർ ഒരു കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774860394/Happy_Peanut_Butter_1kg_k6bp4u.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774860394/Happy_Peanut_Butter_1kg_k6bp4u.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774860394/Happy_Peanut_Butter_1kg_k6bp4u.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774860394/Happy_Peanut_Butter_1kg_k6bp4u.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774860394/Happy_Peanut_Butter_1kg_k6bp4u.png",,100,Happy Peanut Butter 1kg,Happy Peanut Butter 1kg,https://res.cloudinary.com/deehc60xa/image/upload/v1774860394/Happy_Peanut_Butter_1kg_k6bp4u.png
Horlicks 1kg,ഹോർലിക്സ് 1 കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773224149/Horlicks_Millet_Chocolate_600_G_nhongl.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773224149/Horlicks_Millet_Chocolate_600_G_nhongl.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773224149/Horlicks_Millet_Chocolate_600_G_nhongl.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773224149/Horlicks_Millet_Chocolate_600_G_nhongl.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773224149/Horlicks_Millet_Chocolate_600_G_nhongl.png",,101,Horlicks 1kg,Horlicks 1kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773224149/Horlicks_Millet_Chocolate_600_G_nhongl.png
Impex KTF Set,ഇംപെക്സ് കെ.ടി.എഫ് സെറ്റ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349137/impex-ktf-set_bnk9hh.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349137/impex-ktf-set_bnk9hh.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349137/impex-ktf-set_bnk9hh.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349137/impex-ktf-set_bnk9hh.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349137/impex-ktf-set_bnk9hh.png",,102,Impex KTF Set,Impex KTF Set,https://res.cloudinary.com/deehc60xa/image/upload/v1772349137/impex-ktf-set_bnk9hh.png
India Gate,ഇന്ത്യ ഗേറ്റ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772774287/India_Gate_lkkksp.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772774287/India_Gate_lkkksp.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772774287/India_Gate_lkkksp.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772774287/India_Gate_lkkksp.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772774287/India_Gate_lkkksp.png",,103,India Gate,India Gate,https://res.cloudinary.com/deehc60xa/image/upload/v1772774287/India_Gate_lkkksp.png
Indiagate Rozzana Basmati 1Kg,ഇന്ത്യഗേറ്റ് റോസാന ബാസ്മതി ഒരു കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383645/Indiagate_Rozzana_Basmati_1Kg_rohd5v.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383645/Indiagate_Rozzana_Basmati_1Kg_rohd5v.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383645/Indiagate_Rozzana_Basmati_1Kg_rohd5v.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383645/Indiagate_Rozzana_Basmati_1Kg_rohd5v.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383645/Indiagate_Rozzana_Basmati_1Kg_rohd5v.png",,104,Indiagate Rozzana Basmati 1Kg,Indiagate Rozzana Basmati 1Kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773383645/Indiagate_Rozzana_Basmati_1Kg_rohd5v.png
Indomie Chicken Noodles,ഇൻഡോമി ചിക്കൻ നൂഡിൽസ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png",,105,Indomie Chicken Noodles,Indomie Chicken Noodles,https://res.cloudinary.com/deehc60xa/image/upload/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png
Indomie Fried Noodels 70g 5pcs,ഇൻഡോമി ഫ്രൈഡ് നൂഡിൽസ് 70 ഗ്രാം 5 പീസ്സ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774862456/Indomie_Fried_Noodels_70g_5pcs_kwdnyt.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774862456/Indomie_Fried_Noodels_70g_5pcs_kwdnyt.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774862456/Indomie_Fried_Noodels_70g_5pcs_kwdnyt.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774862456/Indomie_Fried_Noodels_70g_5pcs_kwdnyt.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774862456/Indomie_Fried_Noodels_70g_5pcs_kwdnyt.png",,106,Indomie Fried Noodels 70g 5pcs,Indomie Fried Noodels 70g 5pcs,https://res.cloudinary.com/deehc60xa/image/upload/v1774862456/Indomie_Fried_Noodels_70g_5pcs_kwdnyt.png
Indomine Instant Noodles,ഇൻഡോമി ഇൻസ്റ്റന്റ് നൂഡിൽസ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png",,107,Indomine Instant Noodles,Indomine Instant Noodles,https://res.cloudinary.com/deehc60xa/image/upload/v1774862319/Indomie_Chicken_Noodles_uhqxg0.png
Jackfruit,ചക്ക,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362050/Jackfruit_ogo10r.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362050/Jackfruit_ogo10r.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362050/Jackfruit_ogo10r.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362050/Jackfruit_ogo10r.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362050/Jackfruit_ogo10r.png,,108,Jackfruit,Jackfruit,https://res.cloudinary.com/deehc60xa/image/upload/v1772362050/Jackfruit_ogo10r.png
Jamjoom French Fries 500g,ജാംജൂം ഫ്രെഞ്ച് ഫ്രൈസ് 500 ഗ്രാം,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773382523/Jamjoom_French_Fries_500g_bn3upq.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773382523/Jamjoom_French_Fries_500g_bn3upq.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773382523/Jamjoom_French_Fries_500g_bn3upq.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382523/Jamjoom_French_Fries_500g_bn3upq.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773382523/Jamjoom_French_Fries_500g_bn3upq.png",,109,Jamjoom French Fries 500g,Jamjoom French Fries 500g,https://res.cloudinary.com/deehc60xa/image/upload/v1773382523/Jamjoom_French_Fries_500g_bn3upq.png
Jasmine Value Pack,ജാസ്മിൻ വാല്യു പാക്ക്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774522985/Jasmine_Value_Pack_z7qzae.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774522985/Jasmine_Value_Pack_z7qzae.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774522985/Jasmine_Value_Pack_z7qzae.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522985/Jasmine_Value_Pack_z7qzae.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522985/Jasmine_Value_Pack_z7qzae.png",,110,Jasmine Value Pack,Jasmine Value Pack,https://res.cloudinary.com/deehc60xa/image/upload/v1774522985/Jasmine_Value_Pack_z7qzae.png
Kabani Active Rose 4+2 Kg,കബാനി ആക്റ്റീവ് റോസ് 4+2 കിലോ,,Personal Care,Personal Care,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383646/Kabani_Active_Rose_4_2_Kg_jkc6gc.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383646/Kabani_Active_Rose_4_2_Kg_jkc6gc.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383646/Kabani_Active_Rose_4_2_Kg_jkc6gc.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383646/Kabani_Active_Rose_4_2_Kg_jkc6gc.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383646/Kabani_Active_Rose_4_2_Kg_jkc6gc.png",,111,Kabani Active Rose 4+2 Kg,Kabani Active Rose 4+2 Kg,https://res.cloudinary.com/deehc60xa/image/upload/v1773383646/Kabani_Active_Rose_4_2_Kg_jkc6gc.png
Kabani Rose Detergent Liquid 5 Ltr,കബാനി റോസ് ഡിറ്റർജന്റ് ലിക്വിഡ് 5 ലിറ്റർ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383646/Kabani_Rose_Detergent_Liquid_5_Ltr_agxnhk.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383646/Kabani_Rose_Detergent_Liquid_5_Ltr_agxnhk.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383646/Kabani_Rose_Detergent_Liquid_5_Ltr_agxnhk.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383646/Kabani_Rose_Detergent_Liquid_5_Ltr_agxnhk.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383646/Kabani_Rose_Detergent_Liquid_5_Ltr_agxnhk.png",,112,Kabani Rose Detergent Liquid 5 Ltr,Kabani Rose Detergent Liquid 5 Ltr,https://res.cloudinary.com/deehc60xa/image/upload/v1773383646/Kabani_Rose_Detergent_Liquid_5_Ltr_agxnhk.png
Kajoor Dates,ഖജൂർ ഡേറ്റ്സ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774522925/Kajoor_Dates_n69jhy.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774522925/Kajoor_Dates_n69jhy.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774522925/Kajoor_Dates_n69jhy.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522925/Kajoor_Dates_n69jhy.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522925/Kajoor_Dates_n69jhy.png",,113,Kajoor Dates,Kajoor Dates,https://res.cloudinary.com/deehc60xa/image/upload/v1774522925/Kajoor_Dates_n69jhy.png
Kanan Devan,കാനൻ ദേവൻ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349138/Kanan_Devan_zbdqtc.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kanan_Devan_zbdqtc.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kanan_Devan_zbdqtc.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/Kanan_Devan_zbdqtc.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/Kanan_Devan_zbdqtc.png",,114,Kanan Devan,Kanan Devan,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kanan_Devan_zbdqtc.png
Kanan Devan Classic,കാനൻ ദേവൻ ക്ലാസിക്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349138/Kanan_Devan_zbdqtc.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kanan_Devan_zbdqtc.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kanan_Devan_zbdqtc.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/Kanan_Devan_zbdqtc.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/Kanan_Devan_zbdqtc.png",,115,Kanan Devan Classic,Kanan Devan Classic,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kanan_Devan_zbdqtc.png
Kanan Devan Strong,കാനൻ ദേവൻ സ്ട്രോങ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1773383703/Kanan_Devan_Strong_guxfvw.png",https://res.cloudinary.com/deehc60xa/image/upload/v1773383703/Kanan_Devan_Strong_guxfvw.png,https://res.cloudinary.com/deehc60xa/image/upload/v1773383703/Kanan_Devan_Strong_guxfvw.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383703/Kanan_Devan_Strong_guxfvw.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1773383703/Kanan_Devan_Strong_guxfvw.png",,116,Kanan Devan Strong,Kanan Devan Strong,https://res.cloudinary.com/deehc60xa/image/upload/v1773383703/Kanan_Devan_Strong_guxfvw.png
Kaya,കായ,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772419672/Kaya_d63nij.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772419672/Kaya_d63nij.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772419672/Kaya_d63nij.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772419672/Kaya_d63nij.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772419672/Kaya_d63nij.png,,117,Kaya,Kaya,https://res.cloudinary.com/deehc60xa/image/upload/v1772419672/Kaya_d63nij.png
Kera Thanima Coconut Oil 900ml,കേര തനിമ തേങ്ങാ എണ്ണ 900 മില്ലി,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774522809/Kera_Thanima_Coconut_Oil_900ml_nyjysd.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774522809/Kera_Thanima_Coconut_Oil_900ml_nyjysd.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774522809/Kera_Thanima_Coconut_Oil_900ml_nyjysd.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522809/Kera_Thanima_Coconut_Oil_900ml_nyjysd.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522809/Kera_Thanima_Coconut_Oil_900ml_nyjysd.png",,118,Kera Thanima Coconut Oil 900ml,Kera Thanima Coconut Oil 900ml,https://res.cloudinary.com/deehc60xa/image/upload/v1774522809/Kera_Thanima_Coconut_Oil_900ml_nyjysd.png
Kismis,കിസ്മിസ്,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1774522703/Kismis_xgvaql.png",https://res.cloudinary.com/deehc60xa/image/upload/v1774522703/Kismis_xgvaql.png,https://res.cloudinary.com/deehc60xa/image/upload/v1774522703/Kismis_xgvaql.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522703/Kismis_xgvaql.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1774522703/Kismis_xgvaql.png",,119,Kismis,Kismis,https://res.cloudinary.com/deehc60xa/image/upload/v1774522703/Kismis_xgvaql.png
Kitchen Treasures Chicken Masala,കിച്ചൻ ട്രഷേഴ്സ് ചിക്കൻ മസാല,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349138/Kitchen_Treasures_Chicken_Masala_m6c7ll.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kitchen_Treasures_Chicken_Masala_m6c7ll.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kitchen_Treasures_Chicken_Masala_m6c7ll.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/Kitchen_Treasures_Chicken_Masala_m6c7ll.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/Kitchen_Treasures_Chicken_Masala_m6c7ll.png",,120,Kitchen Treasures Chicken Masala,Kitchen Treasures Chicken Masala,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/Kitchen_Treasures_Chicken_Masala_m6c7ll.png
Kiwi,കിവി,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362053/Kiwi_dsbaht.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772362053/Kiwi_dsbaht.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772362053/Kiwi_dsbaht.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772362053/Kiwi_dsbaht.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772362053/Kiwi_dsbaht.png,,121,Kiwi,Kiwi,https://res.cloudinary.com/deehc60xa/image/upload/v1772362053/Kiwi_dsbaht.png
KK Puttupodi 5kg,കെ.കെ പുട്ടുപൊടി 5 കിലോ,,Food & Beverages,Food & Beverages,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772349138/kk-puttupodi-5kg_ii9hug.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/kk-puttupodi-5kg_ii9hug.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/kk-puttupodi-5kg_ii9hug.png,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/kk-puttupodi-5kg_ii9hug.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772349138/kk-puttupodi-5kg_ii9hug.png",,122,KK Puttupodi 5kg,KK Puttupodi 5kg,https://res.cloudinary.com/deehc60xa/image/upload/v1772349138/kk-puttupodi-5kg_ii9hug.png
Kovakka,കോവയ്ക്ക,,Fruits & Vegatables,Fruits & Vegatables,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772419673/Kovakka_ootrpo.png",,"https://res.cloudinary.com/deehc60xa/image/upload/w_600,h_600,c_pad,b_transparent/v1772419673/Kovakka_ootrpo.png","https://res.cloudinary.com/deehc60xa/image/upload/w_1000,h_1000,c_pad,b_transparent/v1772419673/Kovakka_ootrpo.png",https://res.cloudinary.com/deehc60xa/image/upload/v1772419673/Kovakka_ootrpo.png,https://res.cloudinary.com/deehc60xa/image/upload/v1772419673/Kovakka_ootrpo.png,,123,Kovakka,Kovakka,https://res.cloudinary.com/deehc60xa/image/upload/v1772419673/Kovakka_ootrpo.png
